total_sqft,bath,balcony,price,site_location,bedrooms
1410.0,2.0,2.0,73.0,Satara Road,2.0
1150.0,2.0,1.0,42.0,Senapati Bapat Road,2.0
1170.0,2.0,2.0,53.11,Shaniwar Peth,2.0
1420.0,2.0,1.0,62.0,Shivaji Nagar,2.0
1125.0,2.0,2.0,45.0,Shukrawar Peth,2.0
1789.0,3.0,3.0,75.0,Sinhagad Road,3.0
1021.0,2.0,1.0,76.0,Somwar Peth,2.0
1074.0,2.0,2.0,26.85,Swargate,2.0
1222.0,2.0,3.0,48.0,Tilak Road,2.0
1981.0,3.0,1.0,134.0,Uruli Devachi,3.0
1103.0,2.0,2.0,55.0,Vadgaon Budruk,2.0
1201.0,2.0,1.0,65.0,Wadgaon Sheri,2.0
970.0,2.0,1.0,36.0,Viman Nagar,2.0
920.0,2.0,2.0,33.0,Vishrant Wadi,2.0
1520.0,3.0,3.0,85.0,Wagholi,3.0
1268.0,2.0,1.0,75.0,Wanowrie,3.0
660.0,1.0,0.0,30.0,Warje,1.0
1755.0,3.0,2.0,115.0,Yerawada,3.0
945.0,2.0,1.0,35.0,Alandi Road,2.0
500.0,1.0,1.0,33.0,Ambegaon Budruk,1.0
2820.0,4.0,0.0,153.5,Anandnagar,4.0
1632.0,3.0,0.0,140.0,Aundh,4.0
1167.0,2.0,2.0,37.5,Aundh Road,2.0
1276.0,2.0,2.0,80.0,Balaji Nagar,2.0
1234.0,2.0,2.0,51.0,Baner,2.0
1180.0,2.0,1.0,75.0,Baner road,2.0
1370.0,2.0,2.0,87.0,Bhandarkar Road,3.0
1015.0,2.0,2.0,25.88,Bhavani Peth,2.0
1400.0,3.0,1.0,90.0,Bopodi,3.0
1500.0,6.0,3.0,155.0,Budhwar Peth,5.0
1050.0,2.0,0.0,40.0,Bund Garden Road,2.0
1251.0,2.0,1.0,46.0,Camp,2.0
1346.0,2.0,1.0,67.38,Dapodi,2.0
1090.0,2.0,1.0,31.48,Deccan Gymkhana,2.0
1290.0,2.0,3.0,51.1,Dhankawadi,3.0
1881.0,3.0,2.0,145.0,Dhole Patil Road,3.0
1150.0,2.0,2.0,52.0,Erandwane,2.0
2690.0,3.0,2.0,295.0,Fergusson College Road,3.0
1200.0,2.0,2.0,42.0,Ganesh Peth,3.0
2735.0,4.0,2.0,340.0,Ghorpade Peth,3.0
950.0,2.0,0.0,65.0,Ghorpadi,2.0
1491.0,3.0,3.0,40.5,Gokhale Nagar,3.0
1050.0,2.0,1.0,51.66,Gultekdi,2.0
1660.0,3.0,2.0,131.0,Guruwar peth,3.0
1134.0,2.0,2.0,55.0,Hadapsar,2.0
1100.0,2.0,1.0,60.0,Hadapsar Industrial Estate,2.0
1200.0,2.0,1.0,36.1,Jangali Maharaj Road,2.0
1200.0,4.0,3.0,240.0,Kalyani Nagar,4.0
980.0,3.0,1.0,80.0,Karve Nagar,3.0
1080.0,2.0,1.0,37.8,Karve Road,2.0
705.0,2.0,1.0,50.0,Kasba Peth,1.0
1200.0,2.0,2.0,35.0,Katraj,3.0
1200.0,2.0,1.0,50.0,Khadaki,2.0
1804.0,3.0,2.0,127.0,Khadki,3.0
750.0,2.0,0.0,20.0,Kharadi,2.0
2800.0,4.0,2.0,252.0,Kondhwa Budruk,4.0
1090.0,2.0,2.0,38.37,Kondhwa Khurd,2.0
1500.0,2.0,0.0,230.0,Koregaon Park,2.0
1287.0,3.0,1.0,55.0,Kothrud,3.0
2215.0,4.0,2.0,157.0,Law College Road,3.0
1045.0,2.0,2.0,42.15,Lulla Nagar,2.0
1263.0,2.0,1.0,47.36,Mahatma Gandhi Road,2.0
1431.0,3.0,2.0,85.0,Mangalwar peth,3.0
999.0,2.0,2.0,32.9,Manik Bagh,2.0
1650.0,3.0,2.0,85.5,Market yard,3.0
1535.0,3.0,1.0,72.0,Model colony,3.0
2524.0,5.0,2.0,180.0,Mukund Nagar,4.0
1300.0,3.0,2.0,69.0,Mundhawa,3.0
2095.0,3.0,2.0,150.0,Nana Peth,3.0
500.0,1.0,1.0,14.0,Narayangaon,1.0
1265.0,2.0,2.0,68.0,Navi Peth,2.0
1215.0,2.0,1.0,44.96,Padmavati,2.0
2200.0,2.0,0.0,180.0,Parvati Darshan,2.0
1028.0,2.0,1.0,51.0,Pashan,2.0
1800.0,3.0,3.0,65.0,Pirangut,3.0
2077.0,3.0,3.0,175.0,Prabhat Road,3.0
2880.0,3.0,2.0,211.0,Pune Railway Station,4.0
708.0,2.0,1.0,31.15,Raviwar Peth,2.0
1200.0,2.0,3.0,120.0,Sadashiv Peth,2.0
925.0,2.0,1.0,46.25,Sahakar Nagar,2.0
2826.0,3.0,1.0,148.0,Salunke Vihar,3.0
458.0,1.0,0.0,33.66,Sasson Road,1.0
3500.0,4.0,0.0,150.0,Satara Road,4.0
1450.0,2.0,1.0,90.0,Shivaji Nagar,3.0
1100.0,2.0,1.0,65.0,Shukrawar Peth,2.0
1185.0,2.0,3.0,55.0,Sinhagad Road,2.0
1900.0,4.0,2.0,80.0,Somwar Peth,4.0
1200.0,2.0,1.0,70.0,Swargate,2.0
660.0,1.0,1.0,35.0,Tilak Road,1.0
1920.0,4.0,2.0,121.0,Uruli Devachi,3.0
1200.0,2.0,0.0,130.0,Vadgaon Budruk,2.0
4550.0,2.0,1.0,240.0,Viman Nagar,4.0
1205.0,2.0,1.0,68.32,Vishrant Wadi,2.0
1200.0,2.0,2.0,46.0,Wagholi,2.0
1421.0,2.0,2.0,73.0,Wakadewadi,3.0
1250.0,3.0,3.0,48.9,Wanowrie,3.0
524.0,1.0,1.0,29.0,Warje,1.0
984.0,2.0,1.0,45.91,Ambegaon Budruk,2.0
985.0,2.0,1.0,50.17,Anandnagar,2.0
2830.0,4.0,3.0,161.0,Aundh,4.0
1140.0,2.0,3.0,60.0,Aundh Road,2.0
3600.0,5.0,3.0,130.0,Balaji Nagar,5.0
1410.0,2.0,3.0,44.42,Baner,3.0
1700.0,2.0,2.0,86.0,Baner road,3.0
1360.0,2.0,0.0,62.425,Bhandarkar Road,2.0
1800.0,3.0,2.0,700.0,Bhavani Peth,4.0
1333.0,2.0,1.0,86.65,Bibvewadi,2.0
1258.0,2.0,1.0,85.5,Bopodi,2.0
1458.0,2.0,2.0,87.0,Budhwar Peth,3.0
1386.0,2.0,1.0,85.0,Bund Garden Road,2.0
1140.0,2.0,1.0,32.92,Camp,2.0
550.0,1.0,1.0,27.0,Chandan Nagar,1.0
1200.0,2.0,3.0,83.0,Dapodi,2.0
1081.0,2.0,1.0,39.0,Deccan Gymkhana,2.0
2135.0,3.0,2.0,149.0,Dehu Road,4.0
2500.0,4.0,0.0,100.0,Dhankawadi,4.0
1178.0,2.0,1.0,80.0,Dhayari Phata,2.0
991.0,2.0,2.0,40.0,Dhole Patil Road,2.0
1493.0,2.0,3.0,90.0,Erandwane,3.0
2495.0,3.0,3.0,130.0,Fatima Nagar,3.0
1080.0,2.0,1.0,31.99,Fergusson College Road,2.0
814.0,2.0,1.0,53.0,Ganesh Peth,2.0
1025.0,2.0,1.0,50.0,Ganeshkhind,2.0
1115.0,2.0,1.0,61.0,Ghorpade Peth,2.0
3075.0,2.0,3.0,188.0,Ghorpadi,4.0
1760.0,3.0,2.0,160.0,Gultekdi,3.0
4000.0,8.0,1.0,150.0,Guruwar peth,7.0
2700.0,4.0,3.0,295.0,Hadapsar Industrial Estate,4.0
1175.0,2.0,2.0,52.86,Hingne Khurd,2.0
4235.0,5.0,3.0,364.0,Jangali Maharaj Road,4.0
1100.0,2.0,2.0,45.0,Kalyani Nagar,2.0
1450.0,2.0,2.0,50.75,Karve Road,2.0
1810.0,3.0,3.0,131.0,Kasba Peth,3.0
1426.0,2.0,3.0,71.0,Katraj,3.0
2400.0,2.0,3.0,195.0,Khadaki,3.0
1100.0,2.0,1.0,70.0,Khadki,2.0
650.0,1.0,1.0,35.0,Kharadi,1.0
1350.0,3.0,2.0,47.25,Kondhwa,3.0
900.0,2.0,1.0,27.0,Kondhwa Budruk,2.0
1360.0,2.0,3.0,110.0,Kondhwa Khurd,2.0
674.0,1.0,1.0,36.85,Koregaon Park,1.0
1655.0,3.0,2.0,110.0,Kothrud,3.0
1300.0,2.0,2.0,95.0,Law College Road,2.0
936.0,1.0,0.0,53.0,Laxmi Road,1.0
1277.0,2.0,2.0,92.0,Lulla Nagar,2.0
1200.0,2.0,1.0,54.0,Mahatma Gandhi Road,2.0
1015.0,2.0,1.0,39.08,Mangalwar peth,2.0
1153.0,2.0,2.0,60.0,Manik Bagh,2.0
1035.0,2.0,1.0,51.5,Market yard,2.0
3300.0,3.0,1.0,255.0,Model colony,5.0
1150.0,2.0,1.0,46.0,Mukund Nagar,2.0
1020.0,2.0,1.0,80.0,Mundhawa,2.0
3715.0,6.0,0.0,212.5,Nagar Road,4.0
1160.0,2.0,1.0,95.0,Nana Peth,2.0
1075.0,2.0,1.0,31.0,Narayan Peth,3.0
1225.0,2.0,2.0,72.0,Narayangaon,2.0
5000.0,5.0,3.0,950.0,Navi Peth,4.0
1600.0,2.0,1.0,160.0,Padmavati,2.0
600.0,1.0,0.0,90.0,Parvati Darshan,2.0
1350.0,3.0,2.0,60.0,Pashan,3.0
1300.0,3.0,1.0,69.0,Paud Road,3.0
830.0,2.0,1.0,36.28,Pirangut,2.0
1155.0,2.0,1.0,69.18,Prabhat Road,2.0
3126.0,5.0,3.0,345.0,Pune Railway Station,4.0
905.0,2.0,2.0,55.0,Rasta Peth,2.0
1375.0,2.0,0.0,75.0,Raviwar Peth,3.0
1140.0,2.0,2.0,33.84,Sahakar Nagar,2.0
1550.0,2.0,2.0,60.0,Salunke Vihar,3.0
957.0,2.0,1.0,55.0,Sasson Road,2.0
890.0,2.0,2.0,45.0,Satara Road,2.0
3000.0,4.0,2.0,235.0,Senapati Bapat Road,4.0
1070.0,2.0,1.0,55.0,Shaniwar Peth,2.0
2400.0,5.0,1.0,150.0,Shivaji Nagar,5.0
2400.0,4.0,2.0,595.0,Shukrawar Peth,4.0
925.0,2.0,1.0,37.0,Sinhagad Road,2.0
1415.0,2.0,2.0,60.0,Somwar Peth,2.0
500.0,2.0,0.0,80.0,Swargate,1.0
1225.0,2.0,1.0,37.0,Tilak Road,2.0
2000.0,4.0,0.0,90.0,Uruli Devachi,4.0
840.0,1.0,1.0,57.0,Vadgaon Budruk,1.0
1732.0,3.0,1.0,112.0,Viman Nagar,3.0
1200.0,1.0,0.0,45.0,Vishrant Wadi,1.0
1260.0,2.0,1.0,69.9,Wagholi,2.0
1092.0,2.0,1.0,49.0,Wakadewadi,2.0
827.0,2.0,0.0,34.0,Wanowrie,2.0
1357.0,2.0,2.0,54.0,Warje,2.0
650.0,1.0,1.0,40.0,Yerawada,2.0
1370.0,2.0,1.0,54.79,Alandi Road,3.0
1725.0,3.0,2.0,106.0,Ambegaon Budruk,3.0
1000.0,2.0,0.0,70.0,Anandnagar,2.0
1350.0,1.0,0.0,55.0,Aundh,1.0
3200.0,4.0,2.0,350.0,Aundh Road,4.0
1717.0,3.0,2.0,110.0,Balaji Nagar,3.0
700.0,2.0,1.0,34.0,Baner,2.0
800.0,2.0,1.0,32.0,Baner road,2.0
2367.0,4.0,3.0,340.0,Bhandarkar Road,3.0
1415.0,2.0,1.0,65.0,Bhavani Peth,3.0
1976.0,3.0,1.0,145.0,Bibvewadi,3.0
883.0,2.0,1.0,37.01,Bopodi,2.0
700.0,1.0,1.0,38.0,Budhwar Peth,1.0
1445.0,3.0,1.0,50.0,Bund Garden Road,3.0
2082.0,3.0,2.0,104.0,Camp,3.0
1140.0,2.0,2.0,46.0,Chandan Nagar,2.0
933.0,2.0,1.0,66.0,Dapodi,2.0
1155.0,2.0,1.0,57.0,Dehu Road,2.0
1130.0,2.0,1.0,36.0,Dhankawadi,2.0
1200.0,2.0,2.0,73.2,Dhayari Phata,2.0
1055.0,2.0,1.0,43.0,Dhole Patil Road,2.0
1555.0,3.0,2.0,125.0,Erandwane,3.0
1420.0,3.0,2.0,62.0,Fatima Nagar,3.0
2214.0,3.0,2.0,350.0,Fergusson College Road,3.0
658.0,1.0,1.0,26.91,Ganesh Peth,1.0
896.9,2.0,1.0,78.74,Ganeshkhind,2.0
4000.0,3.0,2.0,750.0,Ghorpade Peth,4.0
1035.0,2.0,2.0,40.0,Ghorpadi,2.0
2064.0,5.0,2.0,225.0,Gokhale Nagar,4.0
1839.0,3.0,3.0,160.0,Gultekdi,3.0
1200.0,2.0,2.0,44.0,Guruwar peth,2.0
488.0,1.0,1.0,20.0,Hadapsar,1.0
1200.0,2.0,1.0,198.0,Hadapsar Industrial Estate,3.0
993.0,2.0,2.0,42.0,Jangali Maharaj Road,2.0
1225.0,2.0,1.0,45.0,Kalyani Nagar,2.0
900.0,2.0,0.0,55.0,Karve Nagar,2.0
825.0,2.0,1.0,32.0,Kasba Peth,2.0
3596.0,4.0,2.0,359.0,Katraj,4.0
1800.0,3.0,3.0,92.0,Khadki,3.0
925.0,2.0,1.0,100.0,Kharadi,2.0
1167.0,2.0,1.0,63.0,Kondhwa,2.0
1150.0,2.0,1.0,41.0,Kondhwa Budruk,2.0
650.0,1.0,1.0,50.0,Kondhwa Khurd,1.0
675.0,1.0,1.0,27.0,Koregaon Park,1.0
2260.0,3.0,1.0,90.0,Kothrud,2.0
720.0,1.0,0.0,32.39,Law College Road,1.0
4800.0,4.0,2.0,600.0,Laxmi Road,3.0
1100.0,2.0,1.0,58.0,Lulla Nagar,2.0
1330.0,2.0,1.0,58.0,Mangalwar peth,3.0
1320.0,2.0,1.0,160.0,Manik Bagh,2.0
1685.0,4.0,2.0,185.0,Market yard,3.0
2400.0,5.0,2.0,75.0,Model colony,6.0
1770.0,3.0,3.0,108.0,Mukund Nagar,3.0
2100.0,3.0,3.0,125.0,Mundhawa,3.0
1000.0,2.0,3.0,42.0,Nagar Road,2.0
2916.0,5.0,1.0,230.0,Narayan Peth,4.0
1419.59,2.0,1.0,65.0,Narayangaon,3.0
750.0,2.0,1.0,37.49,Padmavati,2.0
1070.0,2.0,1.0,87.0,Parvati Darshan,2.0
1536.0,3.0,1.0,107.0,Pashan,3.0
1710.0,3.0,2.0,210.0,Paud Road,3.0
2400.0,3.0,3.0,196.0,Pirangut,3.0
1342.0,2.0,1.0,72.0,Pune Railway Station,2.0
1600.0,3.0,2.0,130.0,Rasta Peth,3.0
938.0,1.0,1.0,50.0,Raviwar Peth,1.0
1820.0,3.0,2.0,99.0,Sadashiv Peth,3.0
2439.0,4.0,3.0,170.0,Sahakar Nagar,4.0
1665.0,3.0,2.0,78.0,Salunke Vihar,3.0
1850.0,3.0,2.0,150.0,Sasson Road,3.0
1091.0,2.0,1.0,40.0,Satara Road,2.0
1346.0,2.0,1.0,74.03,Senapati Bapat Road,2.0
1720.0,3.0,2.0,224.0,Shaniwar Peth,3.0
3675.0,4.0,3.0,176.0,Shivaji Nagar,4.0
1060.0,2.0,2.0,33.95,Shukrawar Peth,2.0
1059.0,2.0,1.0,57.0,Sinhagad Road,2.0
1299.0,2.0,1.0,97.0,Somwar Peth,2.0
1491.0,3.0,2.0,85.0,Swargate,3.0
1200.0,2.0,2.0,85.0,Tilak Road,2.0
2088.0,5.0,0.0,110.0,Uruli Devachi,4.0
581.0,1.0,1.0,29.0,Vadgaon Budruk,1.0
1296.0,2.0,2.0,70.0,Wadgaon Sheri,2.0
1125.0,2.0,1.0,55.0,Viman Nagar,2.0
1275.0,3.0,1.0,70.0,Vishrant Wadi,3.0
1095.0,2.0,2.0,55.0,Wagholi,2.0
10000.0,4.0,2.0,975.0,Wakadewadi,5.0
1330.0,2.0,2.0,74.0,Wanowrie,2.0
1135.0,2.0,2.0,60.0,Warje,2.0
516.0,1.0,1.0,39.0,Yerawada,1.0
1194.0,2.0,1.0,51.0,Alandi Road,2.0
770.0,1.0,1.0,38.0,Anandnagar,2.0
3930.0,5.0,2.0,330.0,Aundh,4.0
1355.0,3.0,2.0,54.2,Aundh Road,3.0
3000.0,8.0,0.0,150.0,Balaji Nagar,8.0
2569.0,4.0,1.0,175.0,Baner,4.0
3758.0,4.0,2.0,450.0,Baner road,4.0
1116.0,2.0,3.0,51.91,Bhandarkar Road,2.0
1707.0,3.0,2.0,115.0,Bhavani Peth,3.0
1070.0,2.0,2.0,49.0,Bopodi,2.0
1240.0,2.0,1.0,83.0,Bund Garden Road,3.0
1300.0,2.0,1.0,91.65,Camp,2.0
1700.0,2.0,2.0,76.0,Chandan Nagar,2.0
1383.0,2.0,2.0,76.18,Dapodi,3.0
3000.0,4.0,3.0,170.0,Deccan Gymkhana,5.0
1200.0,2.0,1.0,34.65,Dehu Road,2.0
935.0,2.0,3.0,45.0,Dhankawadi,2.0
2072.0,4.0,2.0,151.0,Dhayari Phata,3.0
2200.0,3.0,1.0,225.0,Dhole Patil Road,4.0
615.0,1.0,1.0,46.0,Erandwane,1.0
1116.0,2.0,1.0,45.0,Fatima Nagar,2.0
1639.0,3.0,2.0,107.0,Fergusson College Road,3.0
1839.0,3.0,2.0,130.0,Ganesh Peth,3.0
1300.0,2.0,2.0,63.0,Ganeshkhind,2.0
625.0,1.0,1.0,27.0,Ghorpade Peth,1.0
933.0,1.0,1.0,61.0,Ghorpadi,1.0
2289.0,3.0,3.0,180.0,Gokhale Nagar,3.0
2316.0,3.0,0.0,125.0,Gultekdi,3.0
1005.0,2.0,1.0,39.77,Guruwar peth,2.0
1080.0,2.0,1.0,38.0,Hadapsar,2.0
910.0,2.0,3.0,36.0,Hingne Khurd,2.0
1200.0,2.0,0.0,73.0,Jangali Maharaj Road,2.0
1110.0,2.0,1.0,39.9,Kalyani Nagar,2.0
1142.0,2.0,2.0,56.0,Karve Nagar,2.0
4000.0,4.0,3.0,240.0,Karve Road,5.0
1800.0,3.0,1.0,204.0,Kasba Peth,3.0
1005.0,2.0,1.0,55.0,Katraj,2.0
1626.6,3.0,1.0,133.0,Khadaki,3.0
1074.0,2.0,2.0,54.0,Khadki,2.0
1230.0,2.0,0.0,80.0,Kharadi,2.0
660.0,1.0,1.0,23.0,Kondhwa,2.0
1007.0,2.0,2.0,48.0,Kondhwa Budruk,2.0
1820.0,3.0,2.0,113.0,Koregaon Park,3.0
1100.0,2.0,1.0,60.0,Kothrud,2.0
1348.0,2.0,0.0,100.0,Law College Road,2.0
1230.0,2.0,2.0,66.25,Laxmi Road,2.0
1176.0,2.0,1.0,37.62,Lulla Nagar,3.0
1590.0,3.0,2.0,57.0,Mahatma Gandhi Road,3.0
1200.0,2.0,1.0,78.0,Mangalwar peth,2.0
1298.0,2.0,1.0,65.0,Manik Bagh,2.0
1161.0,2.0,1.0,55.15,Market yard,2.0
1350.0,4.0,0.0,175.0,Model colony,4.0
1285.0,2.0,1.0,60.0,Mundhawa,2.0
1644.0,3.0,2.0,92.59,Nagar Road,3.0
1819.0,3.0,1.0,150.0,Nana Peth,3.0
1205.0,2.0,1.0,85.0,Narayan Peth,2.0
2350.0,3.0,3.0,300.0,Narayangaon,3.0
1050.0,2.0,1.0,42.0,Navi Peth,2.0
1270.0,2.0,2.0,62.0,Padmavati,2.0
1240.0,2.0,2.0,39.89,Parvati Darshan,3.0
1221.0,3.0,3.0,70.0,Pashan,3.0
1339.0,2.0,2.0,63.0,Pirangut,2.0
1315.0,2.0,1.0,85.0,Pune Railway Station,2.0
1250.0,2.0,2.0,68.0,Rasta Peth,2.0
850.0,2.0,1.0,27.0,Raviwar Peth,2.0
1600.0,2.0,2.0,110.0,Sadashiv Peth,3.0
1250.0,2.0,1.0,62.0,Sahakar Nagar,2.0
1312.0,2.0,1.0,56.5,Salunke Vihar,3.0
3000.0,4.0,0.0,134.0,Sasson Road,4.0
1300.0,2.0,2.0,28.0,Satara Road,2.0
1990.0,3.0,3.0,98.0,Senapati Bapat Road,3.0
760.0,2.0,2.0,38.5,Shaniwar Peth,2.0
5000.0,4.0,2.0,536.0,Shivaji Nagar,4.0
1614.0,2.0,2.0,59.0,Shukrawar Peth,3.0
1500.0,3.0,2.0,162.0,Sinhagad Road,4.0
1182.0,2.0,1.0,60.1,Somwar Peth,3.0
1053.0,2.0,1.0,46.29,Swargate,2.0
750.0,1.0,1.0,105.0,Tilak Road,1.0
2000.0,3.0,3.0,125.0,Uruli Devachi,3.0
1940.0,4.0,3.0,116.0,Vadgaon Budruk,3.0
1590.0,3.0,2.0,105.0,Wadgaon Sheri,3.0
1035.0,2.0,2.0,52.79,Viman Nagar,2.0
1075.0,2.0,2.0,53.0,Vishrant Wadi,2.0
900.0,2.0,0.0,55.0,Wagholi,2.0
1260.0,2.0,1.0,62.0,Wakadewadi,3.0
1702.0,3.0,2.0,107.0,Warje,3.0
1080.0,2.0,2.0,65.0,Yerawada,3.0
1189.0,2.0,1.0,45.0,Alandi Road,2.0
1035.0,2.0,1.0,39.0,Ambegaon Budruk,2.0
1200.0,2.0,1.0,36.0,Anandnagar,2.0
4482.0,6.0,2.0,852.0,Aundh,8.0
1200.0,3.0,0.0,200.0,Aundh Road,3.0
1300.0,3.0,1.0,69.0,Balaji Nagar,3.0
1330.0,2.0,1.0,93.65,Baner,2.0
1210.0,2.0,1.0,65.0,Baner road,3.0
1350.0,2.0,2.0,54.2,Bhandarkar Road,3.0
1900.0,2.0,2.0,65.0,Bhavani Peth,3.0
1935.0,4.0,2.0,125.0,Bibvewadi,3.0
1410.0,3.0,3.0,90.0,Bopodi,3.0
1469.0,2.0,2.0,99.14,Budhwar Peth,2.0
986.0,2.0,1.0,30.0,Bund Garden Road,2.0
1460.0,2.0,2.0,87.0,Camp,3.0
1260.0,2.0,2.0,85.05,Chandan Nagar,3.0
1345.0,2.0,2.0,39.5,Dapodi,3.0
980.0,2.0,1.0,57.0,Deccan Gymkhana,2.0
1164.0,2.0,2.0,75.0,Dehu Road,2.0
929.0,1.0,2.0,51.0,Dhankawadi,2.0
1065.0,2.0,1.0,70.0,Dhayari Phata,2.0
1172.0,2.0,0.0,56.725,Dhole Patil Road,2.0
3000.0,3.0,1.0,265.0,Erandwane,3.0
1020.0,2.0,1.0,30.27,Fatima Nagar,2.0
1362.0,3.0,1.0,62.63,Fergusson College Road,3.0
672.0,1.0,1.0,36.85,Ganesh Peth,1.0
1746.0,3.0,3.0,115.0,Ganeshkhind,3.0
1025.0,2.0,1.0,29.6,Ghorpade Peth,2.0
1532.0,2.0,1.0,65.0,Ghorpadi,2.0
1200.0,2.0,2.0,120.0,Gokhale Nagar,3.0
1250.0,2.0,2.0,65.0,Gultekdi,2.0
1188.0,2.0,1.0,39.0,Guruwar peth,2.0
3565.0,4.0,0.0,218.0,Hadapsar,4.0
1170.0,2.0,2.0,85.0,Hadapsar Industrial Estate,2.0
1800.0,3.0,2.0,150.0,Hingne Khurd,3.0
1000.0,2.0,1.0,35.0,Jangali Maharaj Road,2.0
2600.0,3.0,1.0,375.0,Kalyani Nagar,3.0
2507.0,4.0,2.0,155.0,Karve Road,4.0
1061.0,2.0,1.0,34.0,Kasba Peth,2.0
1290.0,2.0,2.0,69.0,Katraj,2.0
1200.0,2.0,1.0,42.6,Khadaki,2.0
1120.0,2.0,2.0,39.29,Khadki,2.0
418.0,1.0,1.0,12.0,Kharadi,1.0
1333.0,3.0,1.0,50.0,Kondhwa,3.0
1691.0,3.0,2.0,119.0,Kondhwa Budruk,3.0
747.0,1.0,0.0,34.355,Kondhwa Khurd,1.0
1700.0,3.0,3.0,250.0,Koregaon Park,3.0
2030.0,4.0,1.0,125.0,Kothrud,3.0
1012.0,2.0,1.0,70.0,Law College Road,2.0
1245.0,2.0,1.0,60.0,Laxmi Road,3.0
1765.0,3.0,2.0,118.0,Lulla Nagar,3.0
1110.0,2.0,2.0,36.25,Mahatma Gandhi Road,2.0
967.0,2.0,1.0,47.8,Mangalwar peth,2.0
1044.0,2.0,2.0,36.0,Manik Bagh,2.0
1518.0,3.0,3.0,80.0,Market yard,3.0
1300.0,2.0,2.0,57.0,Model colony,3.0
1798.0,3.0,3.0,73.0,Mukund Nagar,3.0
866.28,2.0,0.0,36.38,Mundhawa,2.0
3410.0,5.0,3.0,253.0,Nagar Road,4.0
1179.0,2.0,2.0,56.0,Nana Peth,2.0
1125.0,2.0,1.0,48.0,Narayangaon,2.0
2098.0,3.0,1.0,210.0,Navi Peth,3.0
2400.0,3.0,1.0,270.0,Padmavati,3.0
1976.0,3.0,2.0,92.0,Parvati Darshan,3.0
1190.0,2.0,2.0,61.8,Pashan,2.0
1800.0,3.0,3.0,192.0,Paud Road,3.0
1761.0,3.0,1.0,84.52,Pirangut,3.0
1700.0,3.0,3.0,120.0,Prabhat Road,3.0
1128.0,2.0,1.0,64.8,Rasta Peth,2.0
2000.0,3.0,2.0,85.0,Raviwar Peth,3.0
1220.0,2.0,1.0,35.25,Sadashiv Peth,3.0
509.0,1.0,1.0,20.0,Sahakar Nagar,1.0
1852.0,4.0,2.0,122.0,Salunke Vihar,3.0
1045.0,2.0,1.0,40.65,Sasson Road,2.0
3535.0,4.0,2.0,215.0,Satara Road,4.0
1102.0,2.0,2.0,53.67,Senapati Bapat Road,2.0
1800.0,3.0,2.0,82.0,Shaniwar Peth,4.0
1436.0,2.0,2.0,75.0,Shivaji Nagar,3.0
1140.0,2.0,2.0,56.0,Sinhagad Road,2.0
645.0,1.0,1.0,55.0,Somwar Peth,1.0
1200.0,3.0,2.0,225.0,Tilak Road,3.0
2050.0,3.0,2.0,135.0,Uruli Devachi,3.0
1335.0,2.0,1.0,95.0,Vadgaon Budruk,2.0
2100.0,1.0,1.0,200.0,Wadgaon Sheri,2.0
1255.0,3.0,2.0,77.68,Viman Nagar,3.0
1140.0,2.0,1.0,59.0,Vishrant Wadi,2.0
2376.0,3.0,1.0,240.0,Wagholi,3.0
663.0,1.0,1.0,46.0,Wakadewadi,1.0
1276.0,2.0,0.0,146.0,Wanowrie,2.0
1450.0,3.0,3.0,60.9,Warje,3.0
1400.0,3.0,3.0,66.0,Yerawada,3.0
1339.0,2.0,1.0,53.56,Alandi Road,2.0
1220.0,2.0,1.0,35.23,Ambegaon Budruk,3.0
2200.0,3.0,2.0,275.0,Anandnagar,3.0
1305.0,2.0,2.0,52.0,Aundh,2.0
1740.0,3.0,3.0,80.0,Aundh Road,3.0
680.0,1.0,1.0,21.0,Balaji Nagar,2.0
1154.0,2.0,2.0,47.0,Baner,2.0
1200.0,2.0,2.0,40.0,Baner road,2.0
1155.0,2.0,2.0,54.5,Bhandarkar Road,2.0
1525.0,2.0,3.0,63.0,Bhavani Peth,3.0
600.0,1.0,1.0,125.0,Bibvewadi,1.0
2470.0,5.0,2.0,192.0,Bopodi,4.0
1100.0,2.0,1.0,60.0,Budhwar Peth,2.0
1250.0,2.0,2.0,65.0,Bund Garden Road,2.0
1400.0,2.0,1.0,70.0,Camp,2.0
1600.0,3.0,2.0,100.0,Chandan Nagar,3.0
1060.0,2.0,1.0,55.0,Dapodi,2.0
1272.0,2.0,2.0,50.0,Deccan Gymkhana,2.0
1296.0,2.0,2.0,105.0,Dehu Road,2.0
2100.0,3.0,2.0,280.0,Dhankawadi,4.0
1945.0,3.0,3.0,115.0,Dhayari Phata,3.0
1033.0,2.0,2.0,30.47,Dhole Patil Road,3.0
1235.0,2.0,2.0,52.76,Fatima Nagar,2.0
2100.0,3.0,1.0,270.0,Fergusson College Road,3.0
850.0,2.0,1.0,42.5,Ganesh Peth,2.0
1880.0,3.0,2.0,110.0,Ganeshkhind,3.0
2450.0,4.0,2.0,368.0,Ghorpade Peth,4.0
1060.0,2.0,2.0,52.0,Ghorpadi,2.0
2041.0,3.0,3.0,138.0,Gokhale Nagar,3.0
1050.0,2.0,2.0,125.0,Gultekdi,2.0
1037.0,2.0,1.0,36.28,Guruwar peth,2.0
1150.0,2.0,1.0,39.0,Hadapsar,2.0
